cells_per_metacell,min_metacells,seed,cell_type,gene,rho
15,20,123,natural killer cell,CPT1A,-0.015289065041734
15,20,123,natural killer cell,NFKB1,-0.005699060347830401
30,10,0,"CD4-positive, alpha-beta T cell",CYP3A4,0.16960480106567175
30,10,0,"CD4-positive, alpha-beta T cell",CYP3A5,0.1993593180499795
30,10,0,"CD4-positive, alpha-beta T cell",CYP2B6,0.2253563508041221
30,10,0,"CD4-positive, alpha-beta T cell",CYP2C8,0.1915095948788128
30,10,0,"CD4-positive, alpha-beta T cell",CYP2C9,0.25422022253988985
30,10,0,"CD4-positive, alpha-beta T cell",CYP1A2,0.03848197265788477
30,10,0,"CD4-positive, alpha-beta T cell",CYP7A1,0.03452640017905013
30,10,0,"CD4-positive, alpha-beta T cell",UGT1A1,0.10288418029462307
30,10,0,"CD4-positive, alpha-beta T cell",UGT1A6,0.017731391329857394
30,10,0,"CD4-positive, alpha-beta T cell",SULT2A1,0.17089586037567508
30,10,0,"CD4-positive, alpha-beta T cell",GSTA1,0.01102338621537202
30,10,0,"CD4-positive, alpha-beta T cell",GSTA2,0.05023046718842311
30,10,0,"CD4-positive, alpha-beta T cell",ABCB1,0.006257764383645565
30,10,0,"CD4-positive, alpha-beta T cell",ABCC2,0.18174206933902415
30,10,0,"CD4-positive, alpha-beta T cell",ABCC3,0.21166120574220645
30,10,0,"CD4-positive, alpha-beta T cell",SLCO1B1,0.1683915939180072
30,10,0,"CD4-positive, alpha-beta T cell",G6PC1,0.1373003369892242
30,10,0,"CD4-positive, alpha-beta T cell",PCK1,0.15178966669346716
30,10,0,"CD4-positive, alpha-beta T cell",CPT1A,0.014242381656360856
30,10,0,"CD4-positive, alpha-beta T cell",NFKB1,0.036257630814863086
30,10,0,"CD8-positive, alpha-beta T cell",CYP3A4,0.077850844391405
30,10,0,"CD8-positive, alpha-beta T cell",CYP3A5,0.07054315244245997
30,10,0,"CD8-positive, alpha-beta T cell",CYP2B6,0.0611403472251718
30,10,0,"CD8-positive, alpha-beta T cell",CYP2C8,0.06818020384189116
30,10,0,"CD8-positive, alpha-beta T cell",CYP2C9,0.0681587214529374
30,10,0,"CD8-positive, alpha-beta T cell",CYP1A2,0.004154914552993652
30,10,0,"CD8-positive, alpha-beta T cell",CYP7A1,-0.010704339268235916
30,10,0,"CD8-positive, alpha-beta T cell",UGT1A1,0.06637757904766292
30,10,0,"CD8-positive, alpha-beta T cell",UGT1A6,0.0816159476244763
30,10,0,"CD8-positive, alpha-beta T cell",SULT2A1,0.024391656613946995
30,10,0,"CD8-positive, alpha-beta T cell",GSTA1,0.03535083201341244
30,10,0,"CD8-positive, alpha-beta T cell",GSTA2,0.011012116509346687
30,10,0,"CD8-positive, alpha-beta T cell",ABCB1,-0.03240696824768965
30,10,0,"CD8-positive, alpha-beta T cell",ABCC2,0.03640480042233316
30,10,0,"CD8-positive, alpha-beta T cell",ABCC3,0.05391579556466897
30,10,0,"CD8-positive, alpha-beta T cell",SLCO1B1,0.0824415972687754
30,10,0,"CD8-positive, alpha-beta T cell",G6PC1,0.06893544845520314
30,10,0,"CD8-positive, alpha-beta T cell",PCK1,0.006603623751634963
30,10,0,"CD8-positive, alpha-beta T cell",CPT1A,-0.01801424577133586
30,10,0,"CD8-positive, alpha-beta T cell",NFKB1,-0.00019535908480289692
30,10,0,enterocyte of epithelium of large intestine,CYP3A4,0.23681322404219443
30,10,0,enterocyte of epithelium of large intestine,CYP3A5,0.21246157382566574
30,10,0,enterocyte of epithelium of large intestine,CYP2B6,0.24690545720594004
30,10,0,enterocyte of epithelium of large intestine,CYP2C8,0.21094981232058096
30,10,0,enterocyte of epithelium of large intestine,CYP2C9,0.21847860184143938
30,10,0,enterocyte of epithelium of large intestine,CYP1A2,0.09806142777348874
30,10,0,enterocyte of epithelium of large intestine,CYP7A1,0.005461100863853161
30,10,0,enterocyte of epithelium of large intestine,UGT1A1,0.264847945343057
30,10,0,enterocyte of epithelium of large intestine,UGT1A6,0.026804285638223537
30,10,0,enterocyte of epithelium of large intestine,SULT2A1,0.09486616644313701
30,10,0,enterocyte of epithelium of large intestine,GSTA1,0.10481756850551875
30,10,0,enterocyte of epithelium of large intestine,GSTA2,0.07589454058706388
30,10,0,enterocyte of epithelium of large intestine,ABCB1,0.3335722013586205
30,10,0,enterocyte of epithelium of large intestine,ABCC2,0.11424738401861041
30,10,0,enterocyte of epithelium of large intestine,ABCC3,0.18151814250883533
30,10,0,enterocyte of epithelium of large intestine,SLCO1B1,-0.07550977593091245
30,10,0,enterocyte of epithelium of large intestine,G6PC1,0.022605467740708606
30,10,0,enterocyte of epithelium of large intestine,PCK1,-0.004486202905427411
30,10,0,enterocyte of epithelium of large intestine,CPT1A,0.1517855896489294
30,10,0,enterocyte of epithelium of large intestine,NFKB1,0.22798474900823648
30,10,0,enterocyte of epithelium of small intestine,CYP3A4,0.5071227122712271
30,10,0,enterocyte of epithelium of small intestine,CYP3A5,0.6596459645964595
30,10,0,enterocyte of epithelium of small intestine,CYP2B6,0.40403726908312415
30,10,0,enterocyte of epithelium of small intestine,CYP2C8,0.08997778440759945
30,10,0,enterocyte of epithelium of small intestine,CYP2C9,0.5114146757139001
30,10,0,enterocyte of epithelium of small intestine,CYP1A2,
30,10,0,enterocyte of epithelium of small intestine,CYP7A1,0.04694212352985683
30,10,0,enterocyte of epithelium of small intestine,UGT1A1,0.4672162488753365
30,10,0,enterocyte of epithelium of small intestine,UGT1A6,0.07867553502216465
30,10,0,enterocyte of epithelium of small intestine,SULT2A1,0.44833391092368674
30,10,0,enterocyte of epithelium of small intestine,GSTA1,0.0823162316231623
30,10,0,enterocyte of epithelium of small intestine,GSTA2,-0.03571000211823658
30,10,0,enterocyte of epithelium of small intestine,ABCB1,0.5541434143414341
30,10,0,enterocyte of epithelium of small intestine,ABCC2,0.6350916191878871
30,10,0,enterocyte of epithelium of small intestine,ABCC3,0.39823582358235815
30,10,0,enterocyte of epithelium of small intestine,SLCO1B1,
30,10,0,enterocyte of epithelium of small intestine,G6PC1,0.5363989082787187
30,10,0,enterocyte of epithelium of small intestine,PCK1,0.3219801980198019
30,10,0,enterocyte of epithelium of small intestine,CPT1A,0.3715691569156916
30,10,0,enterocyte of epithelium of small intestine,NFKB1,0.17674681008085438
30,10,0,extravillous trophoblast,CYP3A4,-0.013558398177971206
30,10,0,extravillous trophoblast,CYP3A5,0.07261674017565645
30,10,0,extravillous trophoblast,CYP2B6,
30,10,0,extravillous trophoblast,CYP2C8,-0.01355832234863992
30,10,0,extravillous trophoblast,CYP2C9,-0.019238598529384258
30,10,0,extravillous trophoblast,CYP1A2,
30,10,0,extravillous trophoblast,CYP7A1,-0.02154546562094228
30,10,0,extravillous trophoblast,UGT1A1,
30,10,0,extravillous trophoblast,UGT1A6,
30,10,0,extravillous trophoblast,SULT2A1,0.01935544341015321
30,10,0,extravillous trophoblast,GSTA1,-0.029101137081902498
30,10,0,extravillous trophoblast,GSTA2,-0.041786682480672604
30,10,0,extravillous trophoblast,ABCB1,0.11211695279215277
30,10,0,extravillous trophoblast,ABCC2,0.029343412320621903
30,10,0,extravillous trophoblast,ABCC3,-0.005399073633197705
30,10,0,extravillous trophoblast,SLCO1B1,-0.016633261754381207
30,10,0,extravillous trophoblast,G6PC1,-0.019238598529384258
30,10,0,extravillous trophoblast,PCK1,-0.016633261754381207
30,10,0,extravillous trophoblast,CPT1A,0.03194435089600273
30,10,0,extravillous trophoblast,NFKB1,0.09790135898864033
30,10,0,hepatocyte,CYP3A4,0.7329893563097901
30,10,0,hepatocyte,CYP3A5,0.8718415813568584
30,10,0,hepatocyte,CYP2B6,0.7665735053613454
30,10,0,hepatocyte,CYP2C8,0.8036181522385173
30,10,0,hepatocyte,CYP2C9,0.8975636051127458
30,10,0,hepatocyte,CYP1A2,0.6196400116169933
30,10,0,hepatocyte,CYP7A1,0.5023746927719798
30,10,0,hepatocyte,UGT1A1,0.12846767628013298
30,10,0,hepatocyte,UGT1A6,0.1492037482086652
30,10,0,hepatocyte,SULT2A1,0.6419615235162962
30,10,0,hepatocyte,GSTA1,-0.0572092451705486
30,10,0,hepatocyte,GSTA2,0.03372255062721803
30,10,0,hepatocyte,ABCB1,0.7127130731670229
30,10,0,hepatocyte,ABCC2,0.833376012936345
30,10,0,hepatocyte,ABCC3,0.7765703525909071
30,10,0,hepatocyte,SLCO1B1,0.827648451034268
30,10,0,hepatocyte,G6PC1,0.7551080403801792
30,10,0,hepatocyte,PCK1,0.6887371746477788
30,10,0,hepatocyte,CPT1A,0.7737477455889061
30,10,0,hepatocyte,NFKB1,0.6951423438222546
30,10,0,intestinal crypt stem cell,CYP3A4,0.3919703858938872
30,10,0,intestinal crypt stem cell,CYP3A5,0.5438259428586163
30,10,0,intestinal crypt stem cell,CYP2B6,0.3430963111996404
30,10,0,intestinal crypt stem cell,CYP2C8,0.211198868007946
30,10,0,intestinal crypt stem cell,CYP2C9,0.3613788719151566
30,10,0,intestinal crypt stem cell,CYP1A2,
30,10,0,intestinal crypt stem cell,CYP7A1,
30,10,0,intestinal crypt stem cell,UGT1A1,0.1474585125367114
30,10,0,intestinal crypt stem cell,UGT1A6,0.118128180411224
30,10,0,intestinal crypt stem cell,SULT2A1,0.23259105352108866
30,10,0,intestinal crypt stem cell,GSTA1,0.5218723474736137
30,10,0,intestinal crypt stem cell,GSTA2,0.5482891017942694
30,10,0,intestinal crypt stem cell,ABCB1,0.6557429885834498
30,10,0,intestinal crypt stem cell,ABCC2,0.16865828056615903
30,10,0,intestinal crypt stem cell,ABCC3,0.545186641631407
30,10,0,intestinal crypt stem cell,SLCO1B1,
30,10,0,intestinal crypt stem cell,G6PC1,0.29509666261710493
30,10,0,intestinal crypt stem cell,PCK1,0.4607225252167057
30,10,0,intestinal crypt stem cell,CPT1A,0.6153459706576686
30,10,0,intestinal crypt stem cell,NFKB1,0.43547622162109184
30,10,0,macrophage,CYP3A4,0.1762192437232454
30,10,0,macrophage,CYP3A5,0.11735983202079327
30,10,0,macrophage,CYP2B6,0.11862177831186826
30,10,0,macrophage,CYP2C8,0.11858949099275673
30,10,0,macrophage,CYP2C9,0.13910580398683633
30,10,0,macrophage,CYP1A2,0.11615475112362438
30,10,0,macrophage,CYP7A1,-0.016555853530243612
30,10,0,macrophage,UGT1A1,0.21589250521751285
30,10,0,macrophage,UGT1A6,0.14528358407341263
30,10,0,macrophage,SULT2A1,0.0847829811398039
30,10,0,macrophage,GSTA1,0.012989051986848256
30,10,0,macrophage,GSTA2,0.013247119477399573
30,10,0,macrophage,ABCB1,0.03443028538424569
30,10,0,macrophage,ABCC2,0.11526772365444012
30,10,0,macrophage,ABCC3,-0.008262010731585574
30,10,0,macrophage,SLCO1B1,0.14340272287276173
30,10,0,macrophage,G6PC1,0.1131075338032151
30,10,0,macrophage,PCK1,0.1446805250752791
30,10,0,macrophage,CPT1A,-0.07357064150625928
30,10,0,macrophage,NFKB1,-0.05960075416946311
30,10,0,monocyte,CYP3A4,0.20400342049978737
30,10,0,monocyte,CYP3A5,0.1738269372160028
30,10,0,monocyte,CYP2B6,0.1676138605939605
30,10,0,monocyte,CYP2C8,0.12466255602307251
30,10,0,monocyte,CYP2C9,0.1728617309014213
30,10,0,monocyte,CYP1A2,0.1520598110497061
30,10,0,monocyte,CYP7A1,0.03055045758813964
30,10,0,monocyte,UGT1A1,0.22120688532969635
30,10,0,monocyte,UGT1A6,0.05059874019764491
30,10,0,monocyte,SULT2A1,0.17859785023690863
30,10,0,monocyte,GSTA1,0.04020446824118118
30,10,0,monocyte,GSTA2,-0.017879948524354764
30,10,0,monocyte,ABCB1,0.048730341479645375
30,10,0,monocyte,ABCC2,0.20306489463898716
30,10,0,monocyte,ABCC3,0.0046006371715242396
30,10,0,monocyte,SLCO1B1,0.18029813240168127
30,10,0,monocyte,G6PC1,0.17218308938791702
30,10,0,monocyte,PCK1,0.15675081961113183
30,10,0,monocyte,CPT1A,-0.0611671846885148
30,10,0,monocyte,NFKB1,-0.06492721354008661
30,10,0,natural killer cell,CYP3A4,0.15684080325981273
30,10,0,natural killer cell,CYP3A5,0.11988972833969395
30,10,0,natural killer cell,CYP2B6,0.13837957173342935
30,10,0,natural killer cell,CYP2C8,0.12376578508208298
30,10,0,natural killer cell,CYP2C9,0.14443451244225922
30,10,0,natural killer cell,CYP1A2,0.1703869984103941
30,10,0,natural killer cell,CYP7A1,0.01636426886082197
30,10,0,natural killer cell,UGT1A1,0.12187144761164147
30,10,0,natural killer cell,UGT1A6,0.10182853081348568
30,10,0,natural killer cell,SULT2A1,0.1387948208430154
30,10,0,natural killer cell,GSTA1,-0.003258885357966888
30,10,0,natural killer cell,GSTA2,0.03759390576405593
30,10,0,natural killer cell,ABCB1,-0.0034233388051989485
30,10,0,natural killer cell,ABCC2,0.18779295764440992
30,10,0,natural killer cell,ABCC3,0.10697208384964446
30,10,0,natural killer cell,SLCO1B1,0.20712312139730207
30,10,0,natural killer cell,G6PC1,0.16605423018190585
30,10,0,natural killer cell,PCK1,0.07597166615603894
30,10,0,natural killer cell,CPT1A,-0.021611592682795465
30,10,0,natural killer cell,NFKB1,-0.011879081000137723
30,10,42,"CD4-positive, alpha-beta T cell",CYP3A4,0.17455802318464983
30,10,42,"CD4-positive, alpha-beta T cell",CYP3A5,0.2096991351954768
30,10,42,"CD4-positive, alpha-beta T cell",CYP2B6,0.23459165080599856
30,10,42,"CD4-positive, alpha-beta T cell",CYP2C8,0.19257786750193814
30,10,42,"CD4-positive, alpha-beta T cell",CYP2C9,0.23399585048234406
30,10,42,"CD4-positive, alpha-beta T cell",CYP1A2,0.06388000552756254
30,10,42,"CD4-positive, alpha-beta T cell",CYP7A1,-0.009616341649069274
30,10,42,"CD4-positive, alpha-beta T cell",UGT1A1,0.07689197063527994
30,10,42,"CD4-positive, alpha-beta T cell",UGT1A6,0.0175514765697598
30,10,42,"CD4-positive, alpha-beta T cell",SULT2A1,0.15134233784397763
30,10,42,"CD4-positive, alpha-beta T cell",GSTA1,0.016448185605770875
30,10,42,"CD4-positive, alpha-beta T cell",GSTA2,0.013551103910083141
30,10,42,"CD4-positive, alpha-beta T cell",ABCB1,0.03234097327260847
30,10,42,"CD4-positive, alpha-beta T cell",ABCC2,0.1725305912719151
30,10,42,"CD4-positive, alpha-beta T cell",ABCC3,0.20792645849298108
30,10,42,"CD4-positive, alpha-beta T cell",SLCO1B1,0.20008015029088574
30,10,42,"CD4-positive, alpha-beta T cell",G6PC1,0.12364398445985923
30,10,42,"CD4-positive, alpha-beta T cell",PCK1,0.1316122248274127
30,10,42,"CD4-positive, alpha-beta T cell",CPT1A,0.0338442618301537
30,10,42,"CD4-positive, alpha-beta T cell",NFKB1,0.04368626315124993
30,10,42,"CD8-positive, alpha-beta T cell",CYP3A4,0.04765650941296546
30,10,42,"CD8-positive, alpha-beta T cell",CYP3A5,0.09473269388053437
30,10,42,"CD8-positive, alpha-beta T cell",CYP2B6,0.06062861916051639
30,10,42,"CD8-positive, alpha-beta T cell",CYP2C8,0.08385883174415962
30,10,42,"CD8-positive, alpha-beta T cell",CYP2C9,0.07566646075955852
30,10,42,"CD8-positive, alpha-beta T cell",CYP1A2,-0.012818212528548955
30,10,42,"CD8-positive, alpha-beta T cell",CYP7A1,-0.010802390509406613
30,10,42,"CD8-positive, alpha-beta T cell",UGT1A1,0.04822170546258932
30,10,42,"CD8-positive, alpha-beta T cell",UGT1A6,0.08066541464039702
30,10,42,"CD8-positive, alpha-beta T cell",SULT2A1,0.04291036958211657
30,10,42,"CD8-positive, alpha-beta T cell",GSTA1,0.003584338579763477
30,10,42,"CD8-positive, alpha-beta T cell",GSTA2,-0.01311646830736361
30,10,42,"CD8-positive, alpha-beta T cell",ABCB1,-0.04368227325849232
30,10,42,"CD8-positive, alpha-beta T cell",ABCC2,0.04850985220134909
30,10,42,"CD8-positive, alpha-beta T cell",ABCC3,0.06390951724630796
30,10,42,"CD8-positive, alpha-beta T cell",SLCO1B1,0.09371888873826707
30,10,42,"CD8-positive, alpha-beta T cell",G6PC1,0.01675620181650976
30,10,42,"CD8-positive, alpha-beta T cell",PCK1,-0.00010105868578806825
30,10,42,"CD8-positive, alpha-beta T cell",CPT1A,-0.027414010426700983
30,10,42,"CD8-positive, alpha-beta T cell",NFKB1,-0.01729211698749915
30,10,42,enterocyte of epithelium of large intestine,CYP3A4,0.4172542454046092
30,10,42,enterocyte of epithelium of large intestine,CYP3A5,0.26074139363090887
30,10,42,enterocyte of epithelium of large intestine,CYP2B6,0.3808769957495388
30,10,42,enterocyte of epithelium of large intestine,CYP2C8,0.10334198545961215
30,10,42,enterocyte of epithelium of large intestine,CYP2C9,0.2511346600306912
30,10,42,enterocyte of epithelium of large intestine,CYP1A2,0.14114712641409394
30,10,42,enterocyte of epithelium of large intestine,CYP7A1,-0.15998633866416082
30,10,42,enterocyte of epithelium of large intestine,UGT1A1,0.2464550961691025
30,10,42,enterocyte of epithelium of large intestine,UGT1A6,0.11158070433637084
30,10,42,enterocyte of epithelium of large intestine,SULT2A1,0.10041311720446541
30,10,42,enterocyte of epithelium of large intestine,GSTA1,0.16085500962884022
30,10,42,enterocyte of epithelium of large intestine,GSTA2,0.13148796514250402
30,10,42,enterocyte of epithelium of large intestine,ABCB1,0.5320768073621804
30,10,42,enterocyte of epithelium of large intestine,ABCC2,0.09853839531316813
30,10,42,enterocyte of epithelium of large intestine,ABCC3,0.12992269425315425
30,10,42,enterocyte of epithelium of large intestine,SLCO1B1,-0.052890537086786
30,10,42,enterocyte of epithelium of large intestine,G6PC1,0.028367375808514526
30,10,42,enterocyte of epithelium of large intestine,PCK1,0.040691121776790795
30,10,42,enterocyte of epithelium of large intestine,CPT1A,0.1947523733471842
30,10,42,enterocyte of epithelium of large intestine,NFKB1,0.2671906537252784
30,10,42,enterocyte of epithelium of small intestine,CYP3A4,0.5643924392439243
30,10,42,enterocyte of epithelium of small intestine,CYP3A5,0.6679507950795079
30,10,42,enterocyte of epithelium of small intestine,CYP2B6,0.5596356106840592
30,10,42,enterocyte of epithelium of small intestine,CYP2C8,0.15128853141609644
30,10,42,enterocyte of epithelium of small intestine,CYP2C9,0.4767639672917458
30,10,42,enterocyte of epithelium of small intestine,CYP1A2,
30,10,42,enterocyte of epithelium of small intestine,CYP7A1,-0.018991679272547798
30,10,42,enterocyte of epithelium of small intestine,UGT1A1,0.42514924552148137
30,10,42,enterocyte of epithelium of small intestine,UGT1A6,0.1188301196226187
30,10,42,enterocyte of epithelium of small intestine,SULT2A1,0.39684312250496057
30,10,42,enterocyte of epithelium of small intestine,GSTA1,0.09416141614161415
30,10,42,enterocyte of epithelium of small intestine,GSTA2,0.015314769159193232
30,10,42,enterocyte of epithelium of small intestine,ABCB1,0.587110711071107
30,10,42,enterocyte of epithelium of small intestine,ABCC2,0.6357668918994202
30,10,42,enterocyte of epithelium of small intestine,ABCC3,0.3404740474047404
30,10,42,enterocyte of epithelium of small intestine,SLCO1B1,
30,10,42,enterocyte of epithelium of small intestine,G6PC1,0.5285070087644373
30,10,42,enterocyte of epithelium of small intestine,PCK1,0.33378937893789373
30,10,42,enterocyte of epithelium of small intestine,CPT1A,0.3223522352235223
30,10,42,enterocyte of epithelium of small intestine,NFKB1,0.14266897505137544
30,10,42,extravillous trophoblast,CYP3A4,-0.013558361033374104
30,10,42,extravillous trophoblast,CYP3A5,-0.06747365591169159
30,10,42,extravillous trophoblast,CYP2B6,
30,10,42,extravillous trophoblast,CYP2C8,-0.013558361033374104
30,10,42,extravillous trophoblast,CYP2C9,-0.019238653421136426
30,10,42,extravillous trophoblast,CYP1A2,
30,10,42,extravillous trophoblast,CYP7A1,-0.02154552709466956
30,10,42,extravillous trophoblast,UGT1A1,
30,10,42,extravillous trophoblast,UGT1A6,
30,10,42,extravillous trophoblast,SULT2A1,0.0808946511714367
30,10,42,extravillous trophoblast,GSTA1,0.10826793197560151
30,10,42,extravillous trophoblast,GSTA2,0.04102641012524965
30,10,42,extravillous trophoblast,ABCB1,0.05681617418563251
30,10,42,extravillous trophoblast,ABCC2,0.02052613774578641
30,10,42,extravillous trophoblast,ABCC3,-0.07766370020466436
30,10,42,extravillous trophoblast,SLCO1B1,-0.016633309212561728
30,10,42,extravillous trophoblast,G6PC1,-0.019238653421136426
30,10,42,extravillous trophoblast,PCK1,-0.016633309212561728
