iteration,cell_type,gene,rho
17,intestinal crypt stem cell,ABCC2,0.08864088370387622
17,intestinal crypt stem cell,ABCC3,0.5386241856243931
17,intestinal crypt stem cell,SLCO1B1,
17,intestinal crypt stem cell,G6PC1,0.1685613884667284
17,intestinal crypt stem cell,PCK1,0.4703113429595797
17,intestinal crypt stem cell,CPT1A,0.5940142753519104
17,intestinal crypt stem cell,NFKB1,0.5776982767108678
17,macrophage,CYP3A4,0.18862173661072937
17,macrophage,CYP3A5,0.07669128222511397
17,macrophage,CYP2B6,0.11706122321588475
17,macrophage,CYP2C8,0.12500186707921188
17,macrophage,CYP2C9,0.1313713554272738
17,macrophage,CYP1A2,0.13374574092197783
17,macrophage,CYP7A1,0.01865159309601342
17,macrophage,UGT1A1,0.20107183724502206
17,macrophage,UGT1A6,0.09392132499857973
17,macrophage,SULT2A1,0.10862594670281073
17,macrophage,GSTA1,0.03457847913381916
17,macrophage,GSTA2,0.0670706714160981
17,macrophage,ABCB1,0.027666081379880206
17,macrophage,ABCC2,0.10974722588163081
17,macrophage,ABCC3,-0.014804792875201481
17,macrophage,SLCO1B1,0.13859803421274985
17,macrophage,G6PC1,0.11308126915188652
17,macrophage,PCK1,0.1397896388034482
17,macrophage,CPT1A,-0.05656446038470094
17,macrophage,NFKB1,-0.056213569069084174
17,monocyte,CYP3A4,0.2158646624384894
17,monocyte,CYP3A5,0.16693584991617386
17,monocyte,CYP2B6,0.1695716898316686
17,monocyte,CYP2C8,0.159473741642548
17,monocyte,CYP2C9,0.1360544745327774
17,monocyte,CYP1A2,0.15747349439345668
17,monocyte,CYP7A1,0.0071430851877356885
17,monocyte,UGT1A1,0.22049386920725556
17,monocyte,UGT1A6,0.04435499085359524
17,monocyte,SULT2A1,0.18227597875712856
17,monocyte,GSTA1,0.07317285391307565
17,monocyte,GSTA2,0.0430719665462305
17,monocyte,ABCB1,0.06740674242722695
17,monocyte,ABCC2,0.2124425834803361
17,monocyte,ABCC3,0.012905143183455774
17,monocyte,SLCO1B1,0.1483036086540773
17,monocyte,G6PC1,0.18618461976955897
17,monocyte,PCK1,0.16339192491798837
17,monocyte,CPT1A,-0.02378301578695475
17,monocyte,NFKB1,-0.06164145480715098
17,natural killer cell,CYP3A4,0.1522188978544292
17,natural killer cell,CYP3A5,0.12462091087617451
17,natural killer cell,CYP2B6,0.14749297838941253
17,natural killer cell,CYP2C8,0.15854928844591615
17,natural killer cell,CYP2C9,0.15593651368080969
17,natural killer cell,CYP1A2,0.1772903081867636
17,natural killer cell,CYP7A1,0.03285922088628743
17,natural killer cell,UGT1A1,0.11252061284212116
17,natural killer cell,UGT1A6,0.16043241818905488
17,natural killer cell,SULT2A1,0.15269780672437758
17,natural killer cell,GSTA1,0.005118538114258217
17,natural killer cell,GSTA2,0.0295130815893733
17,natural killer cell,ABCB1,0.007181967592071341
17,natural killer cell,ABCC2,0.15963501346405853
17,natural killer cell,ABCC3,0.11669325010972607
17,natural killer cell,SLCO1B1,0.23355605803526364
17,natural killer cell,G6PC1,0.18618179308041163
17,natural killer cell,PCK1,0.0765858678203407
17,natural killer cell,CPT1A,-0.015355824791384623
17,natural killer cell,NFKB1,0.00011559428429589995
18,"CD4-positive, alpha-beta T cell",CYP3A4,0.1811569193981291
18,"CD4-positive, alpha-beta T cell",CYP3A5,0.20753409633546255
18,"CD4-positive, alpha-beta T cell",CYP2B6,0.21460269925527434
18,"CD4-positive, alpha-beta T cell",CYP2C8,0.19296727420522122
18,"CD4-positive, alpha-beta T cell",CYP2C9,0.23068161203461898
18,"CD4-positive, alpha-beta T cell",CYP1A2,0.007440208765327287
18,"CD4-positive, alpha-beta T cell",CYP7A1,-0.009378929761174933
18,"CD4-positive, alpha-beta T cell",UGT1A1,0.07907095629077178
18,"CD4-positive, alpha-beta T cell",UGT1A6,-0.015335629902609166
18,"CD4-positive, alpha-beta T cell",SULT2A1,0.17672380153748155
18,"CD4-positive, alpha-beta T cell",GSTA1,0.0023943192492486584
18,"CD4-positive, alpha-beta T cell",GSTA2,0.021323949245697988
18,"CD4-positive, alpha-beta T cell",ABCB1,0.0007028298450572477
18,"CD4-positive, alpha-beta T cell",ABCC2,0.16588298554472772
18,"CD4-positive, alpha-beta T cell",ABCC3,0.1802376459182857
18,"CD4-positive, alpha-beta T cell",SLCO1B1,0.1872780924925388
18,"CD4-positive, alpha-beta T cell",G6PC1,0.12145576126827269
18,"CD4-positive, alpha-beta T cell",PCK1,0.15068482531809407
18,"CD4-positive, alpha-beta T cell",CPT1A,0.010464629476126587
18,"CD4-positive, alpha-beta T cell",NFKB1,0.04406560344554481
18,"CD8-positive, alpha-beta T cell",CYP3A4,0.09730530756862808
18,"CD8-positive, alpha-beta T cell",CYP3A5,0.10378296245054416
18,"CD8-positive, alpha-beta T cell",CYP2B6,0.13133305553399363
18,"CD8-positive, alpha-beta T cell",CYP2C8,0.131881634070453
18,"CD8-positive, alpha-beta T cell",CYP2C9,0.11732083782601722
18,"CD8-positive, alpha-beta T cell",CYP1A2,-0.008855237218348085
18,"CD8-positive, alpha-beta T cell",CYP7A1,0.12401777394061018
18,"CD8-positive, alpha-beta T cell",UGT1A1,0.09791584695770829
18,"CD8-positive, alpha-beta T cell",UGT1A6,0.10608794186700043
18,"CD8-positive, alpha-beta T cell",SULT2A1,0.09332801234706364
18,"CD8-positive, alpha-beta T cell",GSTA1,0.04170957614614879
18,"CD8-positive, alpha-beta T cell",GSTA2,0.028362094568980614
18,"CD8-positive, alpha-beta T cell",ABCB1,-0.043487796922921665
18,"CD8-positive, alpha-beta T cell",ABCC2,0.06350088544144492
18,"CD8-positive, alpha-beta T cell",ABCC3,0.05087756066675908
18,"CD8-positive, alpha-beta T cell",SLCO1B1,0.16861567766225624
18,"CD8-positive, alpha-beta T cell",G6PC1,0.07822278321654123
18,"CD8-positive, alpha-beta T cell",PCK1,0.0685994644828178
18,"CD8-positive, alpha-beta T cell",CPT1A,-0.022557868522459924
18,"CD8-positive, alpha-beta T cell",NFKB1,-0.0018175706219706385
18,enterocyte of epithelium of large intestine,CYP3A4,0.24557411686456584
18,enterocyte of epithelium of large intestine,CYP3A5,0.2395442652258379
18,enterocyte of epithelium of large intestine,CYP2B6,0.3055202392762158
18,enterocyte of epithelium of large intestine,CYP2C8,0.0350034059965729
18,enterocyte of epithelium of large intestine,CYP2C9,0.19889996386063893
18,enterocyte of epithelium of large intestine,CYP1A2,0.09735209912936646
18,enterocyte of epithelium of large intestine,CYP7A1,-0.06540936286787184
18,enterocyte of epithelium of large intestine,UGT1A1,0.2552105384882661
18,enterocyte of epithelium of large intestine,UGT1A6,0.12063088787055061
18,enterocyte of epithelium of large intestine,SULT2A1,0.08458628089590295
18,enterocyte of epithelium of large intestine,GSTA1,0.12172709805737646
18,enterocyte of epithelium of large intestine,GSTA2,0.1170733787084228
18,enterocyte of epithelium of large intestine,ABCB1,0.483474859154153
18,enterocyte of epithelium of large intestine,ABCC2,0.0966012144401545
18,enterocyte of epithelium of large intestine,ABCC3,0.09298036917182863
18,enterocyte of epithelium of large intestine,SLCO1B1,-0.046359385494947856
18,enterocyte of epithelium of large intestine,G6PC1,0.10437859732489503
18,enterocyte of epithelium of large intestine,PCK1,-0.009985130763744784
18,enterocyte of epithelium of large intestine,CPT1A,0.2597058747544531
18,enterocyte of epithelium of large intestine,NFKB1,0.1203199976993545
18,enterocyte of epithelium of small intestine,CYP3A4,0.4915903843223666
18,enterocyte of epithelium of small intestine,CYP3A5,0.593252421789499
18,enterocyte of epithelium of small intestine,CYP2B6,0.5223938373789337
18,enterocyte of epithelium of small intestine,CYP2C8,0.05504237257431254
18,enterocyte of epithelium of small intestine,CYP2C9,0.4919389340579215
18,enterocyte of epithelium of small intestine,CYP1A2,
18,enterocyte of epithelium of small intestine,CYP7A1,0.11401642018485311
18,enterocyte of epithelium of small intestine,UGT1A1,0.4253398529110171
18,enterocyte of epithelium of small intestine,UGT1A6,0.025226983348854697
18,enterocyte of epithelium of small intestine,SULT2A1,0.41573457673432374
18,enterocyte of epithelium of small intestine,GSTA1,0.1040676515937443
18,enterocyte of epithelium of small intestine,GSTA2,0.006281083969311835
18,enterocyte of epithelium of small intestine,ABCB1,0.6234565369102423
18,enterocyte of epithelium of small intestine,ABCC2,0.6407193493256435
18,enterocyte of epithelium of small intestine,ABCC3,0.3619336728477108
18,enterocyte of epithelium of small intestine,SLCO1B1,
18,enterocyte of epithelium of small intestine,G6PC1,0.5154401798230287
18,enterocyte of epithelium of small intestine,PCK1,0.3132812545837585
18,enterocyte of epithelium of small intestine,CPT1A,0.2774043448497286
18,enterocyte of epithelium of small intestine,NFKB1,0.13766548880195661
18,extravillous trophoblast,CYP3A4,-0.014677270854787233
18,extravillous trophoblast,CYP3A5,0.010759074892457452
18,extravillous trophoblast,CYP2B6,
18,extravillous trophoblast,CYP2C8,-0.014677270854787233
18,extravillous trophoblast,CYP2C9,-0.020843824939053946
18,extravillous trophoblast,CYP1A2,
18,extravillous trophoblast,CYP7A1,-0.018013531580860075
18,extravillous trophoblast,UGT1A1,
18,extravillous trophoblast,UGT1A6,
18,extravillous trophoblast,SULT2A1,-0.056870485859269904
18,extravillous trophoblast,GSTA1,-0.025635700086045758
18,extravillous trophoblast,GSTA2,-0.04275781585624611
18,extravillous trophoblast,ABCB1,0.10731915896754479
18,extravillous trophoblast,ABCC2,-0.08238990669905784
18,extravillous trophoblast,ABCC3,0.0019886282728565465
18,extravillous trophoblast,SLCO1B1,-0.018013531580860075
18,extravillous trophoblast,G6PC1,-0.014677270854787233
18,extravillous trophoblast,PCK1,-0.020843824939053946
18,extravillous trophoblast,CPT1A,-0.014981703346450395
18,extravillous trophoblast,NFKB1,0.060271291968598956
18,hepatocyte,CYP3A4,0.760294437649333
18,hepatocyte,CYP3A5,0.8788604765090169
18,hepatocyte,CYP2B6,0.7760054224568312
18,hepatocyte,CYP2C8,0.8364857263983254
18,hepatocyte,CYP2C9,0.898656039733713
18,hepatocyte,CYP1A2,0.699478620871953
18,hepatocyte,CYP7A1,0.5410644036848458
18,hepatocyte,UGT1A1,0.16427087345851255
18,hepatocyte,UGT1A6,0.22271057905681976
18,hepatocyte,SULT2A1,0.7078905890993988
18,hepatocyte,GSTA1,-0.03806554709220052
18,hepatocyte,GSTA2,0.01328821329387691
18,hepatocyte,ABCB1,0.7053000586288808
18,hepatocyte,ABCC2,0.8246560872342732
18,hepatocyte,ABCC3,0.7801137362876401
18,hepatocyte,SLCO1B1,0.8350525450062384
18,hepatocyte,G6PC1,0.7646676573095099
18,hepatocyte,PCK1,0.7194908907891823
18,hepatocyte,CPT1A,0.7678725736778583
18,hepatocyte,NFKB1,0.688528787121023
18,intestinal crypt stem cell,CYP3A4,0.3907235116023203
18,intestinal crypt stem cell,CYP3A5,0.6057011260321411
18,intestinal crypt stem cell,CYP2B6,0.38549214538345467
18,intestinal crypt stem cell,CYP2C8,0.23268649759881338
18,intestinal crypt stem cell,CYP2C9,0.2767300211090342
18,intestinal crypt stem cell,CYP1A2,
18,intestinal crypt stem cell,CYP7A1,
18,intestinal crypt stem cell,UGT1A1,0.03477417689358887
18,intestinal crypt stem cell,UGT1A6,
18,intestinal crypt stem cell,SULT2A1,0.2526343631279983
18,intestinal crypt stem cell,GSTA1,0.4620076934449842
18,intestinal crypt stem cell,GSTA2,0.4672503879665598
18,intestinal crypt stem cell,ABCB1,0.5734803221213507
18,intestinal crypt stem cell,ABCC2,-0.041186888918215606
18,intestinal crypt stem cell,ABCC3,0.38538940887177076
18,intestinal crypt stem cell,SLCO1B1,
18,intestinal crypt stem cell,G6PC1,0.1746829586572859
18,intestinal crypt stem cell,PCK1,0.5097860401003208
18,intestinal crypt stem cell,CPT1A,0.5024855428235874
18,intestinal crypt stem cell,NFKB1,0.5098835127923455
18,macrophage,CYP3A4,0.195956196189153
18,macrophage,CYP3A5,0.1349895583942818
18,macrophage,CYP2B6,0.1400744100297859
18,macrophage,CYP2C8,0.13911031334233712
18,macrophage,CYP2C9,0.1293189075720671
18,macrophage,CYP1A2,0.14795941434889864
18,macrophage,CYP7A1,0.0142878209077112
18,macrophage,UGT1A1,0.1962578197837525
18,macrophage,UGT1A6,0.04646528197046431
18,macrophage,SULT2A1,0.14019482707903919
18,macrophage,GSTA1,0.019889179244596294
18,macrophage,GSTA2,0.029282173930544608
18,macrophage,ABCB1,0.02456996224992391
18,macrophage,ABCC2,0.08574112660068045
18,macrophage,ABCC3,-0.032285151786683716
18,macrophage,SLCO1B1,0.14012672219962916
18,macrophage,G6PC1,0.13440507088309112
18,macrophage,PCK1,0.1384209692532165
18,macrophage,CPT1A,-0.03683801808393646
18,macrophage,NFKB1,-0.07205443804446923
18,monocyte,CYP3A4,0.17901812299687353
18,monocyte,CYP3A5,0.14797776035166482
18,monocyte,CYP2B6,0.1425207978159823
18,monocyte,CYP2C8,0.15372512969659768
18,monocyte,CYP2C9,0.16303526231447632
18,monocyte,CYP1A2,0.18290916015659084
18,monocyte,CYP7A1,0.018986097173780504
18,monocyte,UGT1A1,0.1754092743506343
18,monocyte,UGT1A6,0.04009456801492836
18,monocyte,SULT2A1,0.15633019036238163
18,monocyte,GSTA1,0.030876860328230886
18,monocyte,GSTA2,0.013955996159205859
18,monocyte,ABCB1,0.046337634510607385
18,monocyte,ABCC2,0.1769196784187423
18,monocyte,ABCC3,-0.024654322319345473
18,monocyte,SLCO1B1,0.09768569574687874
18,monocyte,G6PC1,0.1616743578930794
18,monocyte,PCK1,0.13576266411576174
18,monocyte,CPT1A,-0.05021325461226863
18,monocyte,NFKB1,-0.057491186065727985
18,natural killer cell,CYP3A4,0.1570467965097658
18,natural killer cell,CYP3A5,0.12603401194114489
18,natural killer cell,CYP2B6,0.14146976651370347
18,natural killer cell,CYP2C8,0.126830531815342
18,natural killer cell,CYP2C9,0.15489380905173328
18,natural killer cell,CYP1A2,0.1801826184692282
18,natural killer cell,CYP7A1,0.02151275339066047
18,natural killer cell,UGT1A1,0.1368811671652558
18,natural killer cell,UGT1A6,0.07038249693537069
18,natural killer cell,SULT2A1,0.12497501575490864
18,natural killer cell,GSTA1,0.0179848664081494
18,natural killer cell,GSTA2,0.024306481083100857
18,natural killer cell,ABCB1,-0.003945248548219146
18,natural killer cell,ABCC2,0.18408212398613663
18,natural killer cell,ABCC3,0.11386073988662604
18,natural killer cell,SLCO1B1,0.18672152792679778
18,natural killer cell,G6PC1,0.15179548507988153
18,natural killer cell,PCK1,0.10628085590785806
18,natural killer cell,CPT1A,-0.015653802254640255
18,natural killer cell,NFKB1,-0.01052128412022975
19,"CD4-positive, alpha-beta T cell",CYP3A4,0.15946091589264233
19,"CD4-positive, alpha-beta T cell",CYP3A5,0.18608596716773423
19,"CD4-positive, alpha-beta T cell",CYP2B6,0.2183705905377847
19,"CD4-positive, alpha-beta T cell",CYP2C8,0.17194815063083116
19,"CD4-positive, alpha-beta T cell",CYP2C9,0.21534508632737853
19,"CD4-positive, alpha-beta T cell",CYP1A2,0.061398616685923564
19,"CD4-positive, alpha-beta T cell",CYP7A1,-0.009330795718337559
19,"CD4-positive, alpha-beta T cell",UGT1A1,0.07501766255481476
19,"CD4-positive, alpha-beta T cell",UGT1A6,0.02626353120779832
19,"CD4-positive, alpha-beta T cell",SULT2A1,0.151154178386416
19,"CD4-positive, alpha-beta T cell",GSTA1,-0.03260133418394253
19,"CD4-positive, alpha-beta T cell",GSTA2,0.028762014990128128
19,"CD4-positive, alpha-beta T cell",ABCB1,0.021723290501867637
19,"CD4-positive, alpha-beta T cell",ABCC2,0.20094935660479793
19,"CD4-positive, alpha-beta T cell",ABCC3,0.16275349056170024
19,"CD4-positive, alpha-beta T cell",SLCO1B1,0.1517041784248959
19,"CD4-positive, alpha-beta T cell",G6PC1,0.12278458721282655
19,"CD4-positive, alpha-beta T cell",PCK1,0.1424818938812776
19,"CD4-positive, alpha-beta T cell",CPT1A,0.006563134860349503
19,"CD4-positive, alpha-beta T cell",NFKB1,0.0398161579695954
19,"CD8-positive, alpha-beta T cell",CYP3A4,0.07112135762581157
19,"CD8-positive, alpha-beta T cell",CYP3A5,0.04675287055307281
19,"CD8-positive, alpha-beta T cell",CYP2B6,0.09105120748989913
19,"CD8-positive, alpha-beta T cell",CYP2C8,0.060390036998398115
19,"CD8-positive, alpha-beta T cell",CYP2C9,0.09032678849294269
19,"CD8-positive, alpha-beta T cell",CYP1A2,0.01931305679083963
19,"CD8-positive, alpha-beta T cell",CYP7A1,-0.010586200303974735
19,"CD8-positive, alpha-beta T cell",UGT1A1,0.06260497105358187
19,"CD8-positive, alpha-beta T cell",UGT1A6,0.04679326955463024
19,"CD8-positive, alpha-beta T cell",SULT2A1,0.053239637612041715
19,"CD8-positive, alpha-beta T cell",GSTA1,0.050753324696444675
19,"CD8-positive, alpha-beta T cell",GSTA2,0.01835184275670316
19,"CD8-positive, alpha-beta T cell",ABCB1,-0.05806797294972877
19,"CD8-positive, alpha-beta T cell",ABCC2,0.04086695053457521
19,"CD8-positive, alpha-beta T cell",ABCC3,0.1037865674421
19,"CD8-positive, alpha-beta T cell",SLCO1B1,0.14397708072151072
19,"CD8-positive, alpha-beta T cell",G6PC1,0.01208799049490243
19,"CD8-positive, alpha-beta T cell",PCK1,0.028975838422097753
19,"CD8-positive, alpha-beta T cell",CPT1A,-0.05401245287038963
19,"CD8-positive, alpha-beta T cell",NFKB1,-0.010543406252357338
19,enterocyte of epithelium of large intestine,CYP3A4,0.25531412608176324
19,enterocyte of epithelium of large intestine,CYP3A5,0.2157254618948865
19,enterocyte of epithelium of large intestine,CYP2B6,0.3478665544762379
19,enterocyte of epithelium of large intestine,CYP2C8,0.10699678580999578
19,enterocyte of epithelium of large intestine,CYP2C9,0.18815941312620904
19,enterocyte of epithelium of large intestine,CYP1A2,-0.12085987989808661
19,enterocyte of epithelium of large intestine,CYP7A1,0.022104695496931497
19,enterocyte of epithelium of large intestine,UGT1A1,0.32225047969058657
19,enterocyte of epithelium of large intestine,UGT1A6,0.17643098486847897
19,enterocyte of epithelium of large intestine,SULT2A1,0.08033219910115616
19,enterocyte of epithelium of large intestine,GSTA1,0.21580731094316774
19,enterocyte of epithelium of large intestine,GSTA2,0.13950256020742904
19,enterocyte of epithelium of large intestine,ABCB1,0.343760575418513
19,enterocyte of epithelium of large intestine,ABCC2,0.2137709512587314
19,enterocyte of epithelium of large intestine,ABCC3,0.09691557395631584
19,enterocyte of epithelium of large intestine,SLCO1B1,-0.00403125145840696
19,enterocyte of epithelium of large intestine,G6PC1,0.10197397434743696
19,enterocyte of epithelium of large intestine,PCK1,-0.058774969716587626
19,enterocyte of epithelium of large intestine,CPT1A,0.19644777645674866
19,enterocyte of epithelium of large intestine,NFKB1,0.1956894737124107
19,enterocyte of epithelium of small intestine,CYP3A4,0.59760428513581
19,enterocyte of epithelium of small intestine,CYP3A5,0.6928738865447728
19,enterocyte of epithelium of small intestine,CYP2B6,0.35473488893943206
19,enterocyte of epithelium of small intestine,CYP2C8,0.052503648298238316
19,enterocyte of epithelium of small intestine,CYP2C9,0.520112517580872
19,enterocyte of epithelium of small intestine,CYP1A2,
